site_name,Baseline,DR-Event-Day,DR-StartTime,DR-EndTime,kW_Max,kW_Ave,kW_Min,WBP%_Max,WBP%_Avg,WBP%_Min,W/ft2_Max,W/ft2_Avg,W/ft2_Min,source
LimeAmps,10/10_CBL,10/13/10,14:00,18:00,1.71,-5.20,-12.61,0.07,-0.24,-0.65,0.41,-1.24,-3,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,OAT_MA_CBL,9/1/10,14:00,15:00,0.13,-1.48,-2.30,0.07,-1.12,-1.79,0.17,-1.85,-2.88,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,OAT_MA_CBL,9/1/10,15:00,16:00,0.23,-2.17,-4.10,0.18,-1.63,-3.92,0.29,-2.72,-5.13,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,OAT_MA_CBL,9/1/10,16:00,17:00,-1.85,-2.92,-3.99,-1.26,-5.82,-16.53,-2.31,-3.64,-4.99,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,OAT_MA_CBL,9/1/10,17:00,18:00,0.00,-0.58,-1.46,0.00,-0.95,-2.03,0.00,-0.72,-1.82,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,OAT_MA_CBL,9/1/10,14:00,18:00,0.23,-1.79,-4.10,0.18,-2.38,-16.53,0.29,-2.23,-5.13,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,10/10_CBL,9/1/10,14:00,15:00,0.53,-1.18,-2.04,0.22,-0.77,-1.32,0.66,-1.47,-2.55,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,10/10_CBL,9/1/10,15:00,16:00,0.50,-1.88,-3.89,0.31,-1.19,-3.10,0.62,-2.36,-4.87,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,10/10_CBL,9/1/10,16:00,17:00,-1.56,-2.72,-3.75,-0.88,-4.69,-13.61,-1.95,-3.40,-4.69,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,10/10_CBL,9/1/10,17:00,18:00,0.21,-0.42,-1.31,0.17,-0.62,-1.52,0.26,-0.52,-1.64,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,10/10_CBL,9/1/10,14:00,18:00,0.53,-1.55,-3.89,0.31,-1.82,-13.61,0.66,-1.94,-4.87,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,OAT_MA_CBL,9/24/10,14:00,15:00,0.48,-0.31,-1.16,0.13,-0.11,-0.42,0.60,-0.38,-1.45,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,OAT_MA_CBL,9/24/10,15:00,16:00,0.32,-0.50,-1.92,0.09,-0.33,-1.27,0.41,-0.63,-2.4,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,OAT_MA_CBL,9/24/10,16:00,17:00,2.36,0.88,-1.41,0.95,0.43,-0.72,2.95,1.10,-1.76,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,OAT_MA_CBL,9/24/10,17:00,18:00,2.02,1.53,1.06,0.93,0.91,0.89,2.53,1.92,1.33,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,OAT_MA_CBL,9/24/10,14:00,18:00,2.36,0.40,-1.92,0.95,0.23,-1.27,2.95,0.50,-2.4,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,10/10_CBL,9/24/10,14:00,15:00,-1.13,-1.94,-2.53,-0.55,-1.22,-1.73,-1.41,-2.42,-3.17,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,10/10_CBL,9/24/10,15:00,16:00,-0.97,-1.14,-1.39,-0.47,-0.55,-0.63,-1.22,-1.42,-1.74,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,10/10_CBL,9/24/10,16:00,17:00,1.88,0.77,-1.29,0.93,0.44,-0.62,2.35,0.96,-1.61,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,10/10_CBL,9/24/10,17:00,18:00,1.52,1.47,1.42,0.92,0.90,0.87,1.90,1.84,1.77,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,10/10_CBL,9/24/10,14:00,18:00,1.88,-0.21,-2.53,0.93,-0.10,-1.73,2.35,-0.26,-3.17,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,OAT_MA_CBL,9/27/10,14:00,15:00,4.52,2.92,1.10,0.46,0.36,0.15,5.65,3.66,1.38,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,OAT_MA_CBL,9/27/10,15:00,16:00,6.01,2.43,-0.37,0.88,0.29,-0.28,7.51,3.04,-0.46,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,OAT_MA_CBL,9/27/10,16:00,17:00,5.13,3.57,1.68,0.98,0.96,0.94,6.41,4.46,2.1,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,OAT_MA_CBL,9/27/10,17:00,18:00,4.71,2.95,1.32,0.98,0.94,0.86,5.89,3.68,1.65,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,OAT_MA_CBL,9/27/10,14:00,18:00,6.01,2.97,-0.37,0.98,0.64,-0.28,7.51,3.71,-0.46,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,10/10_CBL,9/27/10,14:00,15:00,-2.14,-3.43,-4.62,-1.50,-2.10,-3.16,-2.67,-4.28,-5.78,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,10/10_CBL,9/27/10,15:00,16:00,1.40,-1.20,-3.52,0.64,-0.67,-1.89,1.75,-1.50,-4.4,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,10/10_CBL,9/27/10,16:00,17:00,1.99,1.77,1.51,0.96,0.94,0.90,2.49,2.22,1.88,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,10/10_CBL,9/27/10,17:00,18:00,1.56,1.48,1.42,0.93,0.91,0.87,1.96,1.85,1.78,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,10/10_CBL,9/27/10,14:00,18:00,1.99,-0.34,-4.62,0.96,-0.23,-3.16,2.49,-0.43,-5.78,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,OAT_MA_CBL,9/28/10,14:00,15:00,1.12,0.32,-0.64,0.18,0.05,-0.14,1.39,0.40,-0.8,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,OAT_MA_CBL,9/28/10,15:00,16:00,0.24,-0.95,-3.03,0.05,-1.02,-3.90,0.30,-1.18,-3.79,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,OAT_MA_CBL,9/28/10,16:00,17:00,-1.04,-2.25,-3.59,-0.32,-1.39,-3.23,-1.30,-2.82,-4.48,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,OAT_MA_CBL,9/28/10,17:00,18:00,2.62,1.57,0.68,0.89,0.79,0.68,3.28,1.97,0.85,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,OAT_MA_CBL,9/28/10,14:00,18:00,2.62,-0.33,-3.59,0.89,-0.39,-3.90,3.28,-0.41,-4.48,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,10/10_CBL,9/28/10,14:00,15:00,-2.28,-3.18,-3.81,-1.55,-1.95,-2.60,-2.85,-3.98,-4.76,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,10/10_CBL,9/28/10,15:00,16:00,-1.48,-2.45,-2.87,-0.63,-1.20,-1.55,-1.85,-3.06,-3.58,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,10/10_CBL,9/28/10,16:00,17:00,-2.25,-2.64,-3.09,-1.12,-1.42,-1.92,-2.81,-3.30,-3.86,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,10/10_CBL,9/28/10,17:00,18:00,1.34,1.28,1.12,0.81,0.79,0.73,1.68,1.60,1.41,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,10/10_CBL,9/28/10,14:00,18:00,1.34,-1.75,-3.81,0.81,-0.95,-2.60,1.68,-2.19,-4.76,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,OAT_MA_CBL,10/13/10,14:00,15:00,0.32,0.26,0.18,0.81,0.68,0.48,0.40,0.32,0.22,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,OAT_MA_CBL,10/13/10,15:00,16:00,0.34,0.25,0.11,0.81,0.67,0.34,0.43,0.32,0.14,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,OAT_MA_CBL,10/13/10,16:00,17:00,0.28,0.21,0.09,0.77,0.62,0.32,0.35,0.26,0.12,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,OAT_MA_CBL,10/13/10,17:00,18:00,0.16,0.11,-0.02,0.65,0.44,-0.07,0.20,0.13,-0.02,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,OAT_MA_CBL,10/13/10,14:00,18:00,0.34,0.21,-0.02,0.81,0.61,-0.07,0.43,0.26,-0.02,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,10/10_CBL,10/13/10,14:00,15:00,1.88,1.58,1.43,0.96,0.93,0.89,2.35,1.97,1.79,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,10/10_CBL,10/13/10,15:00,16:00,1.97,1.80,1.49,0.96,0.94,0.90,2.46,2.25,1.87,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,10/10_CBL,10/13/10,16:00,17:00,1.87,1.68,1.58,0.96,0.93,0.89,2.33,2.10,1.97,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,10/10_CBL,10/13/10,17:00,18:00,1.29,0.97,0.70,0.94,0.87,0.75,1.61,1.21,0.88,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
Our Home Spaces,10/10_CBL,10/13/10,14:00,18:00,1.97,1.51,0.70,0.96,0.92,0.75,2.46,1.88,0.88,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
InThrMa,OAT_MA_CBL,8/24/10,14:00,15:00,9.28,5.61,0.89,0.69,0.44,0.08,3.71,2.24,0.36,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
InThrMa,OAT_MA_CBL,8/24/10,15:00,16:00,3.69,-0.62,-7.48,0.34,-0.10,-0.88,1.47,-0.25,-2.99,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
InThrMa,OAT_MA_CBL,8/24/10,16:00,17:00,-1.92,-2.41,-3.09,-0.23,-0.32,-0.44,-0.77,-0.96,-1.23,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
InThrMa,OAT_MA_CBL,8/24/10,17:00,18:00,-6.60,-11.22,-18.10,-0.99,-2.05,-4.28,-2.64,-4.49,-7.24,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
InThrMa,OAT_MA_CBL,8/24/10,14:00,18:00,9.28,-2.16,-18.10,0.69,-0.51,-4.28,3.71,-0.86,-7.24,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
InThrMa,10/10_CBL,8/24/10,14:00,15:00,10.40,7.08,3.26,0.72,0.51,0.23,4.16,2.83,1.3,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
InThrMa,10/10_CBL,8/24/10,15:00,16:00,7.20,3.75,-2.12,0.50,0.27,-0.15,2.88,1.50,-0.85,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
InThrMa,10/10_CBL,8/24/10,16:00,17:00,3.35,2.84,2.07,0.25,0.22,0.16,1.34,1.13,0.83,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
InThrMa,10/10_CBL,8/24/10,17:00,18:00,-0.54,-6.23,-15.14,-0.04,-0.72,-2.11,-0.22,-2.49,-6.06,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
InThrMa,10/10_CBL,8/24/10,14:00,18:00,10.40,1.86,-15.14,0.72,0.07,-2.11,4.16,0.74,-6.06,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
InThrMa,OAT_MA_CBL,9/1/10,14:00,15:00,8.06,7.42,6.59,0.80,0.76,0.72,3.23,2.97,2.64,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
InThrMa,OAT_MA_CBL,9/1/10,15:00,16:00,0.11,-1.13,-2.97,0.01,-0.13,-0.36,0.04,-0.45,-1.19,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
InThrMa,OAT_MA_CBL,9/1/10,16:00,17:00,-3.31,-4.06,-4.90,-0.41,-0.54,-0.65,-1.32,-1.62,-1.96,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
InThrMa,OAT_MA_CBL,9/1/10,17:00,18:00,-3.49,-6.26,-11.39,-0.46,-0.95,-1.97,-1.40,-2.51,-4.55,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
InThrMa,OAT_MA_CBL,9/1/10,14:00,18:00,8.06,-1.01,-11.39,0.80,-0.21,-1.97,3.23,-0.40,-4.55,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
InThrMa,10/10_CBL,9/1/10,14:00,15:00,10.20,9.29,8.38,0.84,0.80,0.76,4.08,3.72,3.35,"Page, Janie, Sila Kiliccote, Han Dudley, Mary Ann Piette, Albert K. Chiu, Bashar Kellow, Ed Koch, and Paul Lipkin Akuacom. 2011. Automated Demand Response Technology Demonstration for Small and Medium Commercial Buildings."
