,precool_deg,reset_deg,max_oat,shed_W_ft2,"Vintage, Climate"
0,0,4,57.02,0.079185061,"1980-2004, 3C"
1,0,5,57.02,0.082055099,"1980-2004, 3C"
2,0,6,57.02,0.082055099,"1980-2004, 3C"
3,2,4,57.02,0.080791886,"1980-2004, 3C"
4,2,5,57.02,0.08118014,"1980-2004, 3C"
5,2,6,57.02,0.08118014,"1980-2004, 3C"
6,3,4,57.02,0.081273833,"1980-2004, 3C"
7,3,5,57.02,0.081273833,"1980-2004, 3C"
8,3,6,57.02,0.081273833,"1980-2004, 3C"
9,4,4,57.02,0.08029047,"1980-2004, 3C"
10,4,5,57.02,0.08029047,"1980-2004, 3C"
11,4,6,57.02,0.08029047,"1980-2004, 3C"
12,0,4,60.98,0.136227547,"1980-2004, 3C"
13,0,5,60.98,0.143312237,"1980-2004, 3C"
14,0,6,60.98,0.145871094,"1980-2004, 3C"
15,2,4,60.98,0.140175622,"1980-2004, 3C"
16,2,5,60.98,0.145322035,"1980-2004, 3C"
17,2,6,60.98,0.145384521,"1980-2004, 3C"
18,3,4,60.98,0.141405845,"1980-2004, 3C"
19,3,5,60.98,0.144524341,"1980-2004, 3C"
20,3,6,60.98,0.144524341,"1980-2004, 3C"
21,4,4,60.98,0.143167951,"1980-2004, 3C"
22,4,5,60.98,0.144507271,"1980-2004, 3C"
23,4,6,60.98,0.144507271,"1980-2004, 3C"
24,0,4,51.08,0.0322642,"1980-2004, 3C"
25,0,5,51.08,0.032255723,"1980-2004, 3C"
26,0,6,51.08,0.032255223,"1980-2004, 3C"
27,2,4,51.08,0.032158768,"1980-2004, 3C"
28,2,5,51.08,0.032158458,"1980-2004, 3C"
29,2,6,51.08,0.032158444,"1980-2004, 3C"
30,3,4,51.08,0.031537538,"1980-2004, 3C"
31,3,5,51.08,0.031537106,"1980-2004, 3C"
32,3,6,51.08,0.031537106,"1980-2004, 3C"
33,4,4,51.08,0.030974486,"1980-2004, 3C"
34,4,5,51.08,0.030974315,"1980-2004, 3C"
35,4,6,51.08,0.030974315,"1980-2004, 3C"
36,0,4,51.98,0.070827005,"1980-2004, 3C"
37,0,5,51.98,0.072800595,"1980-2004, 3C"
38,0,6,51.98,0.072800574,"1980-2004, 3C"
39,2,4,51.98,0.072233476,"1980-2004, 3C"
40,2,5,51.98,0.072348353,"1980-2004, 3C"
41,2,6,51.98,0.072348352,"1980-2004, 3C"
42,3,4,51.98,0.072314229,"1980-2004, 3C"
43,3,5,51.98,0.072314206,"1980-2004, 3C"
44,3,6,51.98,0.072314206,"1980-2004, 3C"
45,4,4,51.98,0.071744406,"1980-2004, 3C"
46,4,5,51.98,0.071744398,"1980-2004, 3C"
47,4,6,51.98,0.071744398,"1980-2004, 3C"
48,0,4,50,0.030014708,"1980-2004, 3C"
49,0,5,50,0.030014284,"1980-2004, 3C"
50,0,6,50,0.030014283,"1980-2004, 3C"
51,2,4,50,0.029783972,"1980-2004, 3C"
52,2,5,50,0.029783955,"1980-2004, 3C"
53,2,6,50,0.029783955,"1980-2004, 3C"
54,3,4,50,0.029150702,"1980-2004, 3C"
55,3,5,50,0.029150701,"1980-2004, 3C"
56,3,6,50,0.029150701,"1980-2004, 3C"
57,4,4,50,0.029243785,"1980-2004, 3C"
58,4,5,50,0.029243783,"1980-2004, 3C"
59,4,6,50,0.029243783,"1980-2004, 3C"
60,0,4,51.8,0.038756262,"1980-2004, 3C"
61,0,5,51.8,0.038756286,"1980-2004, 3C"
62,0,6,51.8,0.038756287,"1980-2004, 3C"
63,2,4,51.8,0.038382167,"1980-2004, 3C"
64,2,5,51.8,0.038382152,"1980-2004, 3C"
65,2,6,51.8,0.038382152,"1980-2004, 3C"
66,3,4,51.8,0.038114835,"1980-2004, 3C"
67,3,5,51.8,0.038114833,"1980-2004, 3C"
68,3,6,51.8,0.038114833,"1980-2004, 3C"
69,4,4,51.8,0.037773263,"1980-2004, 3C"
70,4,5,51.8,0.037773263,"1980-2004, 3C"
71,4,6,51.8,0.037773263,"1980-2004, 3C"
72,0,4,50,0.052975788,"1980-2004, 3C"
73,0,5,50,0.052975671,"1980-2004, 3C"
74,0,6,50,0.052975664,"1980-2004, 3C"
75,2,4,50,0.052488234,"1980-2004, 3C"
76,2,5,50,0.052488226,"1980-2004, 3C"
77,2,6,50,0.052488227,"1980-2004, 3C"
78,3,4,50,0.053001229,"1980-2004, 3C"
79,3,5,50,0.053001228,"1980-2004, 3C"
80,3,6,50,0.053001228,"1980-2004, 3C"
81,4,4,50,0.051815476,"1980-2004, 3C"
82,4,5,50,0.051815479,"1980-2004, 3C"
83,4,6,50,0.051815479,"1980-2004, 3C"
84,0,4,50,0.051630096,"1980-2004, 3C"
85,0,5,50,0.051630169,"1980-2004, 3C"
86,0,6,50,0.051630173,"1980-2004, 3C"
87,2,4,50,0.051124373,"1980-2004, 3C"
88,2,5,50,0.051124378,"1980-2004, 3C"
89,2,6,50,0.051124378,"1980-2004, 3C"
90,3,4,50,0.051563273,"1980-2004, 3C"
91,3,5,50,0.051563276,"1980-2004, 3C"
92,3,6,50,0.051563276,"1980-2004, 3C"
93,4,4,50,0.050675312,"1980-2004, 3C"
94,4,5,50,0.050675311,"1980-2004, 3C"
95,4,6,50,0.050675311,"1980-2004, 3C"
96,0,4,55.94,0.067672709,"1980-2004, 3C"
97,0,5,55.94,0.068352602,"1980-2004, 3C"
98,0,6,55.94,0.068352599,"1980-2004, 3C"
99,2,4,55.94,0.068169605,"1980-2004, 3C"
100,2,5,55.94,0.068169597,"1980-2004, 3C"
101,2,6,55.94,0.068169597,"1980-2004, 3C"
102,3,4,55.94,0.067581421,"1980-2004, 3C"
103,3,5,55.94,0.067581421,"1980-2004, 3C"
104,3,6,55.94,0.067581421,"1980-2004, 3C"
105,4,4,55.94,0.066982571,"1980-2004, 3C"
106,4,5,55.94,0.06698257,"1980-2004, 3C"
107,4,6,55.94,0.06698257,"1980-2004, 3C"
108,0,4,53.6,0.059813759,"1980-2004, 3C"
109,0,5,53.6,0.059813749,"1980-2004, 3C"
110,0,6,53.6,0.059813749,"1980-2004, 3C"
111,2,4,53.6,0.059143526,"1980-2004, 3C"
112,2,5,53.6,0.05914353,"1980-2004, 3C"
113,2,6,53.6,0.05914353,"1980-2004, 3C"
114,3,4,53.6,0.059051817,"1980-2004, 3C"
115,3,5,53.6,0.059051815,"1980-2004, 3C"
116,3,6,53.6,0.059051815,"1980-2004, 3C"
117,4,4,53.6,0.058184019,"1980-2004, 3C"
118,4,5,53.6,0.05818402,"1980-2004, 3C"
119,4,6,53.6,0.05818402,"1980-2004, 3C"
120,0,4,57.92,0.02990009,"1980-2004, 3C"
121,0,5,57.92,0.029900106,"1980-2004, 3C"
122,0,6,57.92,0.029900107,"1980-2004, 3C"
123,2,4,57.92,0.029481354,"1980-2004, 3C"
124,2,5,57.92,0.029481348,"1980-2004, 3C"
125,2,6,57.92,0.029481348,"1980-2004, 3C"
126,3,4,57.92,0.028580103,"1980-2004, 3C"
127,3,5,57.92,0.028580109,"1980-2004, 3C"
128,3,6,57.92,0.028580109,"1980-2004, 3C"
129,4,4,57.92,0.027157695,"1980-2004, 3C"
130,4,5,57.92,0.027157697,"1980-2004, 3C"
131,4,6,57.92,0.027157697,"1980-2004, 3C"
132,0,4,57.92,0.052341235,"1980-2004, 3C"
133,0,5,57.92,0.052341561,"1980-2004, 3C"
134,0,6,57.92,0.052341573,"1980-2004, 3C"
135,2,4,57.92,0.050352714,"1980-2004, 3C"
136,2,5,57.92,0.050352707,"1980-2004, 3C"
137,2,6,57.92,0.050352707,"1980-2004, 3C"
138,3,4,57.92,0.048923638,"1980-2004, 3C"
139,3,5,57.92,0.048923645,"1980-2004, 3C"
140,3,6,57.92,0.048923645,"1980-2004, 3C"
141,4,4,57.92,0.048000771,"1980-2004, 3C"
142,4,5,57.92,0.048000762,"1980-2004, 3C"
143,4,6,57.92,0.048000762,"1980-2004, 3C"
144,0,4,55.94,0.046645063,"1980-2004, 3C"
145,0,5,55.94,0.046644882,"1980-2004, 3C"
146,0,6,55.94,0.046644875,"1980-2004, 3C"
147,2,4,55.94,0.045934587,"1980-2004, 3C"
148,2,5,55.94,0.045934589,"1980-2004, 3C"
149,2,6,55.94,0.045934589,"1980-2004, 3C"
150,3,4,55.94,0.044555384,"1980-2004, 3C"
151,3,5,55.94,0.044555384,"1980-2004, 3C"
152,3,6,55.94,0.044555384,"1980-2004, 3C"
153,4,4,55.94,0.04374196,"1980-2004, 3C"
154,4,5,55.94,0.04374196,"1980-2004, 3C"
155,4,6,55.94,0.04374196,"1980-2004, 3C"
156,0,4,62.06,0.062376505,"1980-2004, 3C"
157,0,5,62.06,0.062376345,"1980-2004, 3C"
158,0,6,62.06,0.06237634,"1980-2004, 3C"
159,2,4,62.06,0.060419521,"1980-2004, 3C"
160,2,5,62.06,0.060419515,"1980-2004, 3C"
161,2,6,62.06,0.060419515,"1980-2004, 3C"
162,3,4,62.06,0.059470522,"1980-2004, 3C"
163,3,5,62.06,0.059470501,"1980-2004, 3C"
164,3,6,62.06,0.059470501,"1980-2004, 3C"
165,4,4,62.06,0.058621411,"1980-2004, 3C"
166,4,5,62.06,0.058621411,"1980-2004, 3C"
167,4,6,62.06,0.058621411,"1980-2004, 3C"
168,0,4,57.02,0.039209141,"1980-2004, 3C"
169,0,5,57.02,0.039209141,"1980-2004, 3C"
170,0,6,57.02,0.039209141,"1980-2004, 3C"
171,2,4,57.02,0.038616625,"1980-2004, 3C"
172,2,5,57.02,0.038616619,"1980-2004, 3C"
173,2,6,57.02,0.038616619,"1980-2004, 3C"
174,3,4,57.02,0.037686469,"1980-2004, 3C"
175,3,5,57.02,0.037686475,"1980-2004, 3C"
176,3,6,57.02,0.037686475,"1980-2004, 3C"
177,4,4,57.02,0.03603238,"1980-2004, 3C"
178,4,5,57.02,0.036032383,"1980-2004, 3C"
179,4,6,57.02,0.036032383,"1980-2004, 3C"
180,0,4,54.95,0.018960764,"1980-2004, 3C"
181,0,5,54.95,0.018960779,"1980-2004, 3C"
182,0,6,54.95,0.018960779,"1980-2004, 3C"
183,2,4,54.95,0.018043874,"1980-2004, 3C"
184,2,5,54.95,0.018043872,"1980-2004, 3C"
185,2,6,54.95,0.018043872,"1980-2004, 3C"
186,3,4,54.95,0.018065899,"1980-2004, 3C"
187,3,5,54.95,0.018065903,"1980-2004, 3C"
188,3,6,54.95,0.018065903,"1980-2004, 3C"
189,4,4,54.95,0.01719645,"1980-2004, 3C"
190,4,5,54.95,0.017196451,"1980-2004, 3C"
191,4,6,54.95,0.017196451,"1980-2004, 3C"
192,0,4,51.98,0.071734613,"1980-2004, 3C"
193,0,5,51.98,0.075028482,"1980-2004, 3C"
194,0,6,51.98,0.075028483,"1980-2004, 3C"
195,2,4,51.98,0.073244448,"1980-2004, 3C"
196,2,5,51.98,0.074316598,"1980-2004, 3C"
197,2,6,51.98,0.074316598,"1980-2004, 3C"
198,3,4,51.98,0.073676486,"1980-2004, 3C"
199,3,5,51.98,0.073676483,"1980-2004, 3C"
200,3,6,51.98,0.073676483,"1980-2004, 3C"
201,4,4,51.98,0.073096373,"1980-2004, 3C"
202,4,5,51.98,0.073096373,"1980-2004, 3C"
203,4,6,51.98,0.073096373,"1980-2004, 3C"
204,0,4,53.06,0.029453999,"1980-2004, 3C"
205,0,5,53.06,0.029454138,"1980-2004, 3C"
206,0,6,53.06,0.029454139,"1980-2004, 3C"
207,2,4,53.06,0.028973059,"1980-2004, 3C"
208,2,5,53.06,0.028972898,"1980-2004, 3C"
209,2,6,53.06,0.028972898,"1980-2004, 3C"
210,3,4,53.06,0.028142244,"1980-2004, 3C"
211,3,5,53.06,0.028142252,"1980-2004, 3C"
212,3,6,53.06,0.028142252,"1980-2004, 3C"
213,4,4,53.06,0.02797273,"1980-2004, 3C"
214,4,5,53.06,0.02797273,"1980-2004, 3C"
215,4,6,53.06,0.02797273,"1980-2004, 3C"
216,0,4,48.92,0.024851067,"1980-2004, 3C"
217,0,5,48.92,0.024851141,"1980-2004, 3C"
218,0,6,48.92,0.024851143,"1980-2004, 3C"
219,2,4,48.92,0.025400399,"1980-2004, 3C"
220,2,5,48.92,0.025400386,"1980-2004, 3C"
221,2,6,48.92,0.025400386,"1980-2004, 3C"
222,3,4,48.92,0.024568971,"1980-2004, 3C"
223,3,5,48.92,0.024568951,"1980-2004, 3C"
224,3,6,48.92,0.024568951,"1980-2004, 3C"
225,4,4,48.92,0.024982363,"1980-2004, 3C"
226,4,5,48.92,0.024982362,"1980-2004, 3C"
227,4,6,48.92,0.024982362,"1980-2004, 3C"
228,0,4,55.94,0.096674628,"1980-2004, 3C"
229,0,5,55.94,0.103281583,"1980-2004, 3C"
230,0,6,55.94,0.104292182,"1980-2004, 3C"
231,2,4,55.94,0.100304479,"1980-2004, 3C"
232,2,5,55.94,0.104000892,"1980-2004, 3C"
233,2,6,55.94,0.104000892,"1980-2004, 3C"
234,3,4,55.94,0.101357361,"1980-2004, 3C"
235,3,5,55.94,0.103397648,"1980-2004, 3C"
236,3,6,55.94,0.103397648,"1980-2004, 3C"
237,4,4,55.94,0.101673021,"1980-2004, 3C"
238,4,5,55.94,0.103418818,"1980-2004, 3C"
239,4,6,55.94,0.103418818,"1980-2004, 3C"
240,0,4,57.92,0.021879067,"1980-2004, 3C"
241,0,5,57.92,0.021879034,"1980-2004, 3C"
242,0,6,57.92,0.021879031,"1980-2004, 3C"
243,2,4,57.92,0.022625554,"1980-2004, 3C"
244,2,5,57.92,0.022625545,"1980-2004, 3C"
245,2,6,57.92,0.022625545,"1980-2004, 3C"
246,3,4,57.92,0.022074274,"1980-2004, 3C"
247,3,5,57.92,0.022074282,"1980-2004, 3C"
248,3,6,57.92,0.022074282,"1980-2004, 3C"
249,4,4,57.92,0.020725262,"1980-2004, 3C"
250,4,5,57.92,0.020725178,"1980-2004, 3C"
251,4,6,57.92,0.020725178,"1980-2004, 3C"
252,0,4,53.06,0.03632578,"1980-2004, 3C"
253,0,5,53.06,0.036325724,"1980-2004, 3C"
254,0,6,53.06,0.03632572,"1980-2004, 3C"
255,2,4,53.06,0.035716609,"1980-2004, 3C"
256,2,5,53.06,0.035716609,"1980-2004, 3C"
257,2,6,53.06,0.035716609,"1980-2004, 3C"
258,3,4,53.06,0.035638278,"1980-2004, 3C"
259,3,5,53.06,0.035638281,"1980-2004, 3C"
260,3,6,53.06,0.035638281,"1980-2004, 3C"
261,4,4,53.06,0.035015869,"1980-2004, 3C"
262,4,5,53.06,0.035015876,"1980-2004, 3C"
263,4,6,53.06,0.035015876,"1980-2004, 3C"
264,0,4,57.02,0.139336371,"1980-2004, 3C"
265,0,5,57.02,0.153911688,"1980-2004, 3C"
266,0,6,57.02,0.161490057,"1980-2004, 3C"
267,2,4,57.02,0.146284091,"1980-2004, 3C"
268,2,5,57.02,0.157136623,"1980-2004, 3C"
269,2,6,57.02,0.163691444,"1980-2004, 3C"
270,3,4,57.02,0.149140968,"1980-2004, 3C"
271,3,5,57.02,0.159162555,"1980-2004, 3C"
272,3,6,57.02,0.16317533,"1980-2004, 3C"
273,4,4,57.02,0.151021038,"1980-2004, 3C"
274,4,5,57.02,0.159823176,"1980-2004, 3C"
275,4,6,57.02,0.162690916,"1980-2004, 3C"
276,0,4,51.08,0.071307754,"1980-2004, 3C"
277,0,5,51.08,0.071306728,"1980-2004, 3C"
278,0,6,51.08,0.071305883,"1980-2004, 3C"
279,2,4,51.08,0.070575207,"1980-2004, 3C"
280,2,5,51.08,0.070573248,"1980-2004, 3C"
281,2,6,51.08,0.070572483,"1980-2004, 3C"
282,3,4,51.08,0.070580981,"1980-2004, 3C"
283,3,5,51.08,0.070579593,"1980-2004, 3C"
284,3,6,51.08,0.070579144,"1980-2004, 3C"
285,4,4,51.08,0.069991792,"1980-2004, 3C"
286,4,5,51.08,0.069990145,"1980-2004, 3C"
287,4,6,51.08,0.069989134,"1980-2004, 3C"
288,0,4,55.94,0.106661536,"1980-2004, 3C"
289,0,5,55.94,0.110873825,"1980-2004, 3C"
290,0,6,55.94,0.11087372,"1980-2004, 3C"
291,2,4,55.94,0.1093159,"1980-2004, 3C"
292,2,5,55.94,0.111275943,"1980-2004, 3C"
293,2,6,55.94,0.111275879,"1980-2004, 3C"
294,3,4,55.94,0.109846512,"1980-2004, 3C"
295,3,5,55.94,0.110516349,"1980-2004, 3C"
296,3,6,55.94,0.110516303,"1980-2004, 3C"
297,4,4,55.94,0.110422402,"1980-2004, 3C"
298,4,5,55.94,0.11042227,"1980-2004, 3C"
299,4,6,55.94,0.110422174,"1980-2004, 3C"
300,0,4,60.08,0.153340859,"1980-2004, 3C"
301,0,5,60.08,0.167497881,"1980-2004, 3C"
302,0,6,60.08,0.174261728,"1980-2004, 3C"
303,2,4,60.08,0.157698611,"1980-2004, 3C"
304,2,5,60.08,0.170486811,"1980-2004, 3C"
305,2,6,60.08,0.173876793,"1980-2004, 3C"
306,3,4,60.08,0.159753156,"1980-2004, 3C"
307,3,5,60.08,0.171502928,"1980-2004, 3C"
308,3,6,60.08,0.173487746,"1980-2004, 3C"
309,4,4,60.08,0.162810828,"1980-2004, 3C"
310,4,5,60.08,0.171954574,"1980-2004, 3C"
311,4,6,60.08,0.172414377,"1980-2004, 3C"
312,0,4,59,0.059025841,"1980-2004, 3C"
313,0,5,59,0.059024871,"1980-2004, 3C"
314,0,6,59,0.05902442,"1980-2004, 3C"
315,2,4,59,0.056830905,"1980-2004, 3C"
316,2,5,59,0.056826363,"1980-2004, 3C"
317,2,6,59,0.056825225,"1980-2004, 3C"
318,3,4,59,0.056300389,"1980-2004, 3C"
319,3,5,59,0.056297162,"1980-2004, 3C"
320,3,6,59,0.056296585,"1980-2004, 3C"
321,4,4,59,0.054600516,"1980-2004, 3C"
322,4,5,59,0.054597699,"1980-2004, 3C"
323,4,6,59,0.054597544,"1980-2004, 3C"
324,0,4,57.02,0.058311972,"1980-2004, 3C"
325,0,5,57.02,0.058312273,"1980-2004, 3C"
326,0,6,57.02,0.058312285,"1980-2004, 3C"
327,2,4,57.02,0.056599899,"1980-2004, 3C"
328,2,5,57.02,0.056599459,"1980-2004, 3C"
329,2,6,57.02,0.056599316,"1980-2004, 3C"
330,3,4,57.02,0.055360352,"1980-2004, 3C"
331,3,5,57.02,0.055360055,"1980-2004, 3C"
332,3,6,57.02,0.055360002,"1980-2004, 3C"
333,4,4,57.02,0.054345618,"1980-2004, 3C"
334,4,5,57.02,0.05434543,"1980-2004, 3C"
335,4,6,57.02,0.054345426,"1980-2004, 3C"
336,0,4,57.92,0.106736178,"1980-2004, 3C"
337,0,5,57.92,0.106736046,"1980-2004, 3C"
338,0,6,57.92,0.106736043,"1980-2004, 3C"
339,2,4,57.92,0.104926485,"1980-2004, 3C"
340,2,5,57.92,0.104926492,"1980-2004, 3C"
341,2,6,57.92,0.104926504,"1980-2004, 3C"
342,3,4,57.92,0.103993551,"1980-2004, 3C"
343,3,5,57.92,0.103993565,"1980-2004, 3C"
344,3,6,57.92,0.103993572,"1980-2004, 3C"
345,4,4,57.92,0.102819225,"1980-2004, 3C"
346,4,5,57.92,0.102819048,"1980-2004, 3C"
347,4,6,57.92,0.102819024,"1980-2004, 3C"
348,0,4,62.06,0.174256836,"1980-2004, 3C"
349,0,5,62.06,0.192141411,"1980-2004, 3C"
350,0,6,62.06,0.20189747,"1980-2004, 3C"
351,2,4,62.06,0.180651898,"1980-2004, 3C"
352,2,5,62.06,0.196793024,"1980-2004, 3C"
353,2,6,62.06,0.203254093,"1980-2004, 3C"
354,3,4,62.06,0.184902224,"1980-2004, 3C"
355,3,5,62.06,0.198875003,"1980-2004, 3C"
356,3,6,62.06,0.202889186,"1980-2004, 3C"
357,4,4,62.06,0.188189337,"1980-2004, 3C"
358,4,5,62.06,0.200175577,"1980-2004, 3C"
359,4,6,62.06,0.202257498,"1980-2004, 3C"
360,0,4,66.02,0.207749914,"1980-2004, 3C"
361,0,5,66.02,0.222978815,"1980-2004, 3C"
362,0,6,66.02,0.224020622,"1980-2004, 3C"
363,2,4,66.02,0.214401506,"1980-2004, 3C"
364,2,5,66.02,0.222277229,"1980-2004, 3C"
365,2,6,66.02,0.222277265,"1980-2004, 3C"
366,3,4,66.02,0.217115571,"1980-2004, 3C"
367,3,5,66.02,0.221654878,"1980-2004, 3C"
368,3,6,66.02,0.221654863,"1980-2004, 3C"
369,4,4,66.02,0.220812818,"1980-2004, 3C"
370,4,5,66.02,0.223368103,"1980-2004, 3C"
371,4,6,66.02,0.223368078,"1980-2004, 3C"
372,0,4,71.96,0.291283537,"1980-2004, 3C"
373,0,5,71.96,0.337513671,"1980-2004, 3C"
374,0,6,71.96,0.371031784,"1980-2004, 3C"
375,2,4,71.96,0.312841204,"1980-2004, 3C"
376,2,5,71.96,0.35186339,"1980-2004, 3C"
377,2,6,71.96,0.379324698,"1980-2004, 3C"
378,3,4,71.96,0.321341417,"1980-2004, 3C"
379,3,5,71.96,0.357381603,"1980-2004, 3C"
380,3,6,71.96,0.382387019,"1980-2004, 3C"
381,4,4,71.96,0.328474749,"1980-2004, 3C"
382,4,5,71.96,0.361948963,"1980-2004, 3C"
383,4,6,71.96,0.384958896,"1980-2004, 3C"
384,0,4,71.96,0.342987876,"1980-2004, 3C"
385,0,5,71.96,0.406440664,"1980-2004, 3C"
386,0,6,71.96,0.456447123,"1980-2004, 3C"
387,2,4,71.96,0.375187546,"1980-2004, 3C"
388,2,5,71.96,0.431109228,"1980-2004, 3C"
389,2,6,71.96,0.472802423,"1980-2004, 3C"
390,3,4,71.96,0.387709681,"1980-2004, 3C"
391,3,5,71.96,0.441016982,"1980-2004, 3C"
392,3,6,71.96,0.478279557,"1980-2004, 3C"
393,4,4,71.96,0.398992271,"1980-2004, 3C"
394,4,5,71.96,0.449030854,"1980-2004, 3C"
395,4,6,71.96,0.48325556,"1980-2004, 3C"
396,0,4,64.94,0.263862802,"1980-2004, 3C"
397,0,5,64.94,0.298919404,"1980-2004, 3C"
398,0,6,64.94,0.321591976,"1980-2004, 3C"
399,2,4,64.94,0.28440673,"1980-2004, 3C"
400,2,5,64.94,0.313350477,"1980-2004, 3C"
401,2,6,64.94,0.326426584,"1980-2004, 3C"
402,3,4,64.94,0.293077699,"1980-2004, 3C"
403,3,5,64.94,0.318712828,"1980-2004, 3C"
404,3,6,64.94,0.3285526,"1980-2004, 3C"
405,4,4,64.94,0.299287541,"1980-2004, 3C"
406,4,5,64.94,0.320512066,"1980-2004, 3C"
407,4,6,64.94,0.329231008,"1980-2004, 3C"
408,0,4,69.98,0.307926093,"1980-2004, 3C"
409,0,5,69.98,0.357393404,"1980-2004, 3C"
410,0,6,69.98,0.390563455,"1980-2004, 3C"
411,2,4,69.98,0.33599586,"1980-2004, 3C"
412,2,5,69.98,0.374544951,"1980-2004, 3C"
413,2,6,69.98,0.401880708,"1980-2004, 3C"
414,3,4,69.98,0.347342013,"1980-2004, 3C"
415,3,5,69.98,0.382610602,"1980-2004, 3C"
416,3,6,69.98,0.406385292,"1980-2004, 3C"
417,4,4,69.98,0.356683914,"1980-2004, 3C"
418,4,5,69.98,0.38811924,"1980-2004, 3C"
419,4,6,69.98,0.409585194,"1980-2004, 3C"
420,0,4,54.32,0.020691541,"1980-2004, 3C"
421,0,5,54.32,0.020690557,"1980-2004, 3C"
422,0,6,54.32,0.020689939,"1980-2004, 3C"
423,2,4,54.32,0.02041527,"1980-2004, 3C"
424,2,5,54.32,0.020413366,"1980-2004, 3C"
425,2,6,54.32,0.020412536,"1980-2004, 3C"
426,3,4,54.32,0.019946372,"1980-2004, 3C"
427,3,5,54.32,0.019946717,"1980-2004, 3C"
428,3,6,54.32,0.019946355,"1980-2004, 3C"
429,4,4,54.32,0.019157802,"1980-2004, 3C"
430,4,5,54.32,0.019157445,"1980-2004, 3C"
431,4,6,54.32,0.019157815,"1980-2004, 3C"
432,0,4,57.92,0.071444371,"1980-2004, 3C"
433,0,5,57.92,0.071442655,"1980-2004, 3C"
434,0,6,57.92,0.071442518,"1980-2004, 3C"
435,2,4,57.92,0.06928063,"1980-2004, 3C"
436,2,5,57.92,0.069281713,"1980-2004, 3C"
437,2,6,57.92,0.069282887,"1980-2004, 3C"
438,3,4,57.92,0.068556616,"1980-2004, 3C"
439,3,5,57.92,0.068557301,"1980-2004, 3C"
440,3,6,57.92,0.068557791,"1980-2004, 3C"
441,4,4,57.92,0.067421064,"1980-2004, 3C"
442,4,5,57.92,0.06741745,"1980-2004, 3C"
443,4,6,57.92,0.067417271,"1980-2004, 3C"
444,0,4,55.94,0.12797924,"1980-2004, 3C"
445,0,5,55.94,0.133097789,"1980-2004, 3C"
446,0,6,55.94,0.133097477,"1980-2004, 3C"
447,2,4,55.94,0.131080309,"1980-2004, 3C"
448,2,5,55.94,0.132115442,"1980-2004, 3C"
449,2,6,55.94,0.132115246,"1980-2004, 3C"
450,3,4,55.94,0.132000208,"1980-2004, 3C"
451,3,5,55.94,0.131987339,"1980-2004, 3C"
452,3,6,55.94,0.131987383,"1980-2004, 3C"
453,4,4,55.94,0.132004401,"1980-2004, 3C"
454,4,5,55.94,0.132004052,"1980-2004, 3C"
455,4,6,55.94,0.132003962,"1980-2004, 3C"
456,0,4,57.02,0.118058827,"1980-2004, 3C"
457,0,5,57.02,0.122538,"1980-2004, 3C"
458,0,6,57.02,0.122538655,"1980-2004, 3C"
459,2,4,57.02,0.120496859,"1980-2004, 3C"
460,2,5,57.02,0.121712213,"1980-2004, 3C"
461,2,6,57.02,0.121711823,"1980-2004, 3C"
462,3,4,57.02,0.121191412,"1980-2004, 3C"
463,3,5,57.02,0.121404437,"1980-2004, 3C"
464,3,6,57.02,0.121404364,"1980-2004, 3C"
465,4,4,57.02,0.120512244,"1980-2004, 3C"
466,4,5,57.02,0.12051159,"1980-2004, 3C"
467,4,6,57.02,0.120511401,"1980-2004, 3C"
468,0,4,55.94,0.085287526,"1980-2004, 3C"
469,0,5,55.94,0.085285801,"1980-2004, 3C"
470,0,6,55.94,0.085286639,"1980-2004, 3C"
471,2,4,55.94,0.083737446,"1980-2004, 3C"
472,2,5,55.94,0.083737535,"1980-2004, 3C"
473,2,6,55.94,0.083738067,"1980-2004, 3C"
474,3,4,55.94,0.083148589,"1980-2004, 3C"
475,3,5,55.94,0.083148667,"1980-2004, 3C"
476,3,6,55.94,0.083148833,"1980-2004, 3C"
477,4,4,55.94,0.081954436,"1980-2004, 3C"
478,4,5,55.94,0.081954877,"1980-2004, 3C"
479,4,6,55.94,0.081955273,"1980-2004, 3C"
480,0,4,62.06,0.199262271,"1980-2004, 3C"
481,0,5,62.06,0.221224799,"1980-2004, 3C"
482,0,6,62.06,0.234876659,"1980-2004, 3C"
483,2,4,62.06,0.210426964,"1980-2004, 3C"
484,2,5,62.06,0.226974325,"1980-2004, 3C"
485,2,6,62.06,0.239049974,"1980-2004, 3C"
486,3,4,62.06,0.213956423,"1980-2004, 3C"
487,3,5,62.06,0.22934651,"1980-2004, 3C"
488,3,6,62.06,0.240117509,"1980-2004, 3C"
489,4,4,62.06,0.21581852,"1980-2004, 3C"
490,4,5,62.06,0.230802184,"1980-2004, 3C"
491,4,6,62.06,0.240525795,"1980-2004, 3C"
492,0,4,55.04,0.117559321,"1980-2004, 3C"
493,0,5,55.04,0.121748157,"1980-2004, 3C"
494,0,6,55.04,0.121743416,"1980-2004, 3C"
495,2,4,55.04,0.120226181,"1980-2004, 3C"
496,2,5,55.04,0.121895713,"1980-2004, 3C"
497,2,6,55.04,0.121893587,"1980-2004, 3C"
498,3,4,55.04,0.121037447,"1980-2004, 3C"
499,3,5,55.04,0.121177146,"1980-2004, 3C"
500,3,6,55.04,0.121175894,"1980-2004, 3C"
501,4,4,55.04,0.120983564,"1980-2004, 3C"
